Provincia,Unnamed: 1,Localidad,ADSL,CABLEMODEM,Unnamed: 5,FIBRAOPTICA,4G,3G,Unnamed: 9,WIRELESS,Unnamed: 11
0,Santa María,El Potrerillo,0,0,--,--,0,0,--,0,--
CORDOBA,Santa María,Falda del Cañete,0,--,--,--,0,SI,--,0,--
CORDOBA,0,0,--,--,0,0,SI,--,0,--,0
CORDOBA,Santa María,0,--,--,--,0,SI,--,--,--,--
CORDOBA,Santa María,La Boca del Río,0,--,--,--,0,--,SI,--,--
0,Santa María,La Carbonada,--,0,--,--,SI,0,--,0,--
CORDOBA,0,La Cumbrecita,--,--,0,--,--,--,0,SI,--
CORDOBA,Santa María,0,--,--,--,0,--,--,--,SI,0
0,COMUNA 15,VILLA ORTUZAR,SI,0,SI,SI,SI,0,SI,SI,SI
0,Ambato,Chuchucaruana,0,--,--,--,0,--,--,0,--
CATAMARCA,Ambato,Colpes,0,--,--,--,0,--,--,--,0
0,Ambato,El Bolsón,0,0,--,--,0,0,--,--,SI
CATAMARCA,Ambato,0,--,--,--,0,SI,--,SI,0,SI
CATAMARCA,0,0,--,--,0,0,--,--,0,--,--
0,Ambato,La Puerta,--,0,--,--,0,0,SI,--,0
CATAMARCA,Ambato,Las Chacritas,0,--,--,--,0,--,--,--,0
0,Ambato,Las Juntas,0,0,--,--,0,0,--,--,--
0,Ambato,Los Castillos,--,0,--,--,--,0,--,0,--
CATAMARCA,0,0,--,--,0,0,--,--,0,SI,--
CORRIENTES,0,Saladas,SI,--,0,--,SI,SI,0,--,0
CORRIENTES,0,San Lorenzo,--,--,0,SI,SI,SI,0,0,SI
CORRIENTES,San Cosme,0,--,--,--,0,--,--,--,--,--
0,San Cosme,Paso de la Patria,0,0,--,--,SI,0,SI,SI,0
CORRIENTES,San Cosme,San Cosme,0,--,--,--,0,SI,SI,SI,SI
CORRIENTES,San Cosme,0,--,--,--,0,SI,SI,SI,SI,--
CORRIENTES,0,0,--,--,0,0,SI,SI,0,0,SI
0,San Martín,Colonia Carlos Pellegrini,--,0,--,--,SI,0,SI,--,--
0,San Martín,Guaviraví,0,0,--,--,0,0,--,--,0
CORRIENTES,0,La Cruz,SI,--,0,--,SI,SI,0,0,SI
CORRIENTES,0,0,--,--,0,0,SI,SI,0,0,--
CORRIENTES,San Miguel,0,--,--,--,0,SI,--,SI,SI,0
CORRIENTES,0,0,--,--,0,0,SI,SI,0,SI,0
CORDOBA,Santa María,Toledo,0,--,--,SI,0,SI,SI,0,--
0,Santa María,Valle Alegre,--,0,--,--,--,0,--,0,--
CORDOBA,0,0,--,--,0,0,--,--,0,SI,--
CORDOBA,Santa María,0,--,--,--,0,SI,SI,SI,SI,0
CORDOBA,0,Villa del Prado,--,--,0,--,--,--,0,0,--
CORDOBA,0,0,--,--,0,0,SI,SI,0,0,--
0,Santa María,Villa Los Aromos,SI,0,--,--,--,0,SI,SI,0
0,Santa María,Villa Parque Santa Ana,0,0,--,--,0,0,SI,--,0
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,0,--,--,--,0,--,SI,0,--
0,Santa María,Villa Sierras de Oro,--,0,--,--,SI,0,--,0,--
CORDOBA,Santa María,0,--,--,--,0,SI,--,--,--,--
CORDOBA,0,Caminiaga,--,--,0,0,--,--,0,--,0
0,Sobremonte,Cerro Colorado,0,0,--,--,0,0,--,0,--
CORDOBA,Sobremonte,Chuña Huasi,0,--,--,--,0,--,--,--,--
CORDOBA,0,0,--,--,0,0,SI,--,0,--,0
CORDOBA,0,San Francisco del Chañar,--,--,0,SI,SI,SI,0,--,SI
0,Tercero Arriba,Almafuerte,0,0,--,SI,0,0,SI,0,--
0,Tercero Arriba,Colonia Almada,--,0,--,--,SI,0,SI,SI,--
0,Tercero Arriba,Corralito,0,0,--,SI,0,0,--,SI,SI
CORDOBA,Tercero Arriba,Dalmacio Vélez,0,--,--,SI,0,SI,SI,--,0
CORDOBA,0,General Fotheringham,SI,--,0,--,SI,SI,0,SI,--
CORDOBA,Tercero Arriba,0,SI,SI,--,0,SI,SI,SI,0,--
CORDOBA,Tercero Arriba,James Craik,0,SI,--,SI,0,SI,SI,SI,0
0,Tercero Arriba,Las Isletillas,0,0,--,--,0,0,SI,SI,0
0,Tercero Arriba,Las Perdices,SI,0,--,--,SI,0,SI,0,SI
CORDOBA,Tercero Arriba,Los Zorros,0,0,--,--,0,SI,SI,--,--
CORDOBA,0,La Cumbre,SI,--,0,--,SI,SI,0,SI,0
CORDOBA,Punilla,0,SI,SI,--,0,SI,SI,0,SI,--
CORDOBA,Punilla,0,--,--,--,0,--,--,--,SI,--
CORDOBA,0,0,SI,--,0,0,SI,SI,0,0,--
CORDOBA,Punilla,Mallín,0,--,--,--,0,--,--,--,--
0,Punilla,Mayu Sumaj,0,0,--,--,0,0,SI,SI,0
CORDOBA,0,Quebrada de Luna,--,--,0,--,--,--,0,0,--
CORDOBA,Punilla,0,--,SI,--,0,SI,SI,SI,SI,--
CORDOBA,Punilla,San Esteban,0,--,--,--,0,0,SI,SI,0
0,Punilla,San Roque,--,0,--,SI,SI,0,--,SI,--
CORDOBA,Punilla,0,--,--,0,0,--,--,--,0,--
CORDOBA,0,Santa María de Punilla,SI,--,0,SI,SI,SI,0,0,--
CORDOBA,0,0,--,--,0,0,SI,SI,0,SI,0
CORDOBA,Punilla,0,--,--,--,0,SI,SI,--,SI,0
0,Río Cuarto,Las Albahacas,0,0,--,--,0,0,SI,0,--
CORDOBA,Río Cuarto,Las Higueras,0,SI,--,SI,0,SI,SI,0,--
CORDOBA,Río Cuarto,0,SI,--,--,0,SI,SI,SI,SI,0
CORDOBA,0,0,SI,--,0,SI,SI,SI,0,--,--
CORDOBA,Río Cuarto,0,SI,--,--,0,SI,--,SI,0,--
CORDOBA,0,0,--,--,0,0,SI,--,0,0,--
CORDOBA,Río Cuarto,Paso del Durazno,0,--,--,--,0,--,--,--,--
0,Río Cuarto,Río Cuarto,0,0,SI,SI,0,0,SI,SI,0
0,Río Cuarto,Sampacho,SI,0,--,SI,SI,0,SI,0,--
CORDOBA,Río Cuarto,San Basilio,0,--,--,SI,0,0,SI,--,SI
CORDOBA,0,Santa Catalina (Est Holmberg),SI,--,0,--,SI,SI,0,--,0
CORDOBA,0,0,SI,--,0,0,SI,SI,SI,SI,0
0,Tercero Arriba,Pampayasta Norte,0,0,--,--,0,0,SI,SI,--
0,Tercero Arriba,Pampayasta Sur,--,0,--,SI,SI,0,--,0,SI
CORDOBA,0,0,--,--,0,0,SI,--,0,SI,--
CORDOBA,Tercero Arriba,0,SI,SI,--,0,SI,SI,SI,SI,0
0,Tercero Arriba,Tancacha,0,0,--,--,0,0,SI,SI,SI
CORDOBA,Tercero Arriba,Villa Ascasubi,0,--,--,--,0,SI,SI,0,--
0,Totoral,Candelaria Sur,0,--,--,--,0,--,--,--,0
0,Totoral,Cañada de Luque,--,0,--,--,SI,0,SI,--,--
CORDOBA,Totoral,0,--,--,--,0,SI,--,0,0,--
CORDOBA,0,La Pampa,--,--,0,--,--,--,0,--,--
0,Totoral,La Paz,--,0,--,--,--,0,--,--,0
0,Totoral,Las Peñas,0,0,--,--,0,0,SI,SI,0
CORDOBA,Totoral,Los Mistoles,0,--,--,--,0,--,--,--,--
0,Totoral,Santa Catalina,0,0,--,--,0,0,--,0,--
CORDOBA,Santa María,0,SI,--,--,0,SI,--,SI,SI,--
CORDOBA,0,0,--,--,0,0,SI,SI,0,--,0
CORDOBA,0,La Rancherita,--,--,0,--,--,--,0,0,--
CORDOBA,Santa María,0,--,--,--,0,SI,SI,SI,SI,--
0,Santa María,Los Cedros - Las Quintas,--,0,--,--,SI,0,SI,--,0
0,Santa María,Lozada,0,--,--,--,0,SI,SI,SI,--
CORDOBA,0,0,SI,--,0,0,SI,SI,0,0,--
CORDOBA,0,Mi Valle,--,--,0,--,--,--,0,0,--
0,Santa María,Milenica,0,0,--,--,0,0,--,--,0
CORDOBA,Santa María,Monte Ralo,0,--,--,--,0,SI,--,SI,0
CORDOBA,0,0,--,--,0,0,SI,SI,0,0,--
CORDOBA,Santa María,0,--,--,--,0,SI,--,SI,0,--
CORDOBA,0,0,--,--,--,0,SI,SI,SI,--,0
CORDOBA,0,San Nicolás,SI,--,0,--,SI,SI,0,--,0
CORDOBA,Santa María,Socavones,0,--,--,--,0,--,--,0,--
0,Santa María,Tejas Tres,--,0,--,--,--,0,--,--,--
CORDOBA,0,Tierra Alta,--,--,0,--,--,--,0,--,--
ENTRE RIOS,0,0,--,--,0,0,SI,--,0,SI,0
ENTRE RIOS,Colón,0,--,--,--,0,--,--,--,SI,--
ENTRE RIOS,0,0,--,--,0,--,SI,SI,0,0,--
ENTRE RIOS,Colón,San José,0,--,--,--,0,SI,SI,SI,0
0,Colón,Ubajay,SI,0,--,SI,SI,0,SI,SI,0
0,Colón,Villa Elisa,SI,0,--,SI,SI,0,SI,0,--
0,Concordia,Benito Legeren,0,0,--,--,0,0,--,0,--
ENTRE RIOS,0,Calabacilla,--,--,0,--,SI,SI,0,SI,0
ENTRE RIOS,0,0,--,--,0,0,SI,--,0,SI,0
ENTRE RIOS,Concordia,Colonia Ayuí,0,--,--,--,0,0,SI,SI,--
0,Concordia,Colonia General Roca,--,0,--,--,--,0,--,0,--
ENTRE RIOS,0,Colonia Yeruá,--,--,0,--,--,--,0,--,--
ENTRE RIOS,Concordia,0,SI,SI,--,0,SI,SI,SI,SI,0
0,Concordia,El Redomón,0,0,--,--,0,0,--,--,--
ENTRE RIOS,Concordia,Estación Yeruá,0,--,--,--,0,--,SI,0,--
0,Concordia,Estación Yuquerí,0,0,--,--,0,0,--,SI,0
0,Concordia,Estancia Grande,--,0,--,--,SI,0,--,SI,--
ENTRE RIOS,0,0,--,--,0,0,SI,SI,0,0,SI
ENTRE RIOS,0,Las Tejas,--,--,0,--,SI,SI,0,--,--
0,Concordia,Los Charrúas,--,0,--,--,SI,0,SI,SI,--
0,Concordia,Nueva Escocia,0,0,--,--,0,--,--,SI,0
0,Concordia,Osvaldo Magnasco,0,0,--,--,0,0,SI,0,--
ENTRE RIOS,Concordia,Pedernal,0,--,--,--,0,--,--,SI,--
ENTRE RIOS,0,Puerto Yeruá,--,--,0,--,SI,--,0,SI,0
ENTRE RIOS,Concordia,0,--,--,--,0,SI,SI,--,--,--
ENTRE RIOS,0,0,--,--,0,0,SI,SI,0,--,--
ENTRE RIOS,0,Aldea Brasilera,--,--,0,--,SI,SI,0,0,--
0,Diamante,Aldea Grapschental,0,0,--,--,0,0,--,--,--
0,Diamante,Aldea Protestante,SI,0,--,--,SI,0,SI,SI,0
ENTRE RIOS,0,Aldea Salto,--,--,0,--,--,--,0,0,--
ENTRE RIOS,Diamante,0,--,--,--,0,--,--,0,0,--
ENTRE RIOS,Diamante,Aldea Spatzenkutter,0,--,--,--,0,--,SI,SI,0
0,San Roque,9 de Julio (Est Pueblo 9 de Julio),--,0,--,--,SI,0,SI,--,0
CORRIENTES,San Roque,0,--,--,--,0,--,--,SI,0,SI
CORRIENTES,0,0,--,--,0,0,SI,--,0,0,--
CORRIENTES,0,Pedro R Fernández (Est Manuel F Mantilla),--,--,0,--,SI,--,0,--,0
CORRIENTES,0,0,--,--,0,0,SI,SI,0,--,0
0,Santo Tomé,Garruchos,--,0,--,--,SI,0,--,--,SI
0,Santo Tomé,Gobernador Igr Valentín Virasoro,0,0,--,SI,0,0,SI,0,SI
CORRIENTES,0,0,--,--,0,0,SI,--,--,SI,0
CORRIENTES,0,Santo Tomé,SI,--,0,--,SI,SI,0,SI,SI
CORRIENTES,0,0,--,SI,0,0,SI,SI,0,0,SI
ENTRE RIOS,Colón,0,--,--,--,0,SI,--,SI,SI,--
0,Colón,Colón,0,0,--,SI,0,0,SI,SI,0
ENTRE RIOS,Colón,Colonia Hugues,0,--,--,--,0,--,--,SI,0
ENTRE RIOS,Colón,El Brillante,0,--,--,--,0,0,--,0,--
0,Paraná,San Benito,SI,0,--,--,SI,0,SI,0,--
ENTRE RIOS,Paraná,0,--,--,0,0,--,--,--,SI,0
ENTRE RIOS,0,Sauce Pinto,--,--,0,--,--,--,0,--,0
0,Paraná,Seguí,SI,0,--,--,SI,0,SI,0,SI
0,Paraná,Sosa,0,0,--,--,0,0,SI,--,--
ENTRE RIOS,Paraná,0,--,SI,--,0,SI,SI,SI,SI,0
ENTRE RIOS,0,0,--,--,0,0,--,--,0,--,--
ENTRE RIOS,Paraná,Viale,0,SI,--,SI,0,SI,SI,0,--
0,Paraná,Villa Fontana,0,0,--,--,0,0,SI,--,--
0,Paraná,Villa Gobernador Luis F Etchevehere,--,0,--,--,--,0,SI,--,--
ENTRE RIOS,Paraná,Villa Urquiza,0,0,--,--,0,SI,SI,--,0
ENTRE RIOS,0,General Campos,SI,--,0,--,SI,--,0,SI,SI
ENTRE RIOS,San Salvador,0,SI,--,--,0,SI,SI,0,0,--
0,Tala,Altamirano Sur,0,0,--,--,0,0,SI,--,0
0,Tala,Durazno,SI,0,--,--,--,0,SI,SI,--
0,Rawson,Playa Unión,0,0,SI,SI,0,SI,SI,SI,--
0,Rawson,Rawson,SI,0,SI,SI,SI,0,SI,0,SI
CHUBUT,Rawson,0,SI,SI,SI,0,SI,SI,SI,SI,SI
CHUBUT,0,Aldea Apeleg,--,--,0,--,--,--,0,SI,0
CHUBUT,0,0,--,--,0,0,--,--,0,0,SI
CHUBUT,Río Senguer,0,--,--,SI,0,SI,--,SI,SI,SI
0,Río Senguer,Doctor Ricardo Rojas,0,0,--,--,0,0,SI,--,0
CHUBUT,Río Senguer,Facundo,0,--,--,--,0,--,SI,SI,SI
CHUBUT,Río Senguer,0,--,--,--,0,--,--,SI,0,SI
CHUBUT,0,Río Mayo,--,--,0,SI,SI,--,0,0,SI
0,Sarmiento,Buen Pasto,--,0,--,--,--,0,SI,--,0
ENTRE RIOS,Tala,Estación Arroyo Clé,0,--,--,--,0,0,--,--,0
ENTRE RIOS,0,Gobernador Echagüe,--,--,0,--,--,--,0,0,--
ENTRE RIOS,0,0,--,--,--,0,SI,SI,SI,0,--
ENTRE RIOS,Tala,0,--,--,--,0,SI,--,--,--,0
ENTRE RIOS,0,0,--,--,0,0,--,--,0,--,--
ENTRE RIOS,Tala,Las Guachas,0,--,--,--,0,--,--,0,--
0,Tala,Maciá,0,0,--,--,0,0,SI,0,--
ENTRE RIOS,0,0,SI,--,0,0,SI,SI,0,--,--
ENTRE RIOS,Uruguay,0,--,--,--,0,--,--,SI,SI,0
ENTRE RIOS,0,0,SI,--,0,SI,SI,--,0,0,--
ENTRE RIOS,Uruguay,0,SI,--,--,0,SI,SI,SI,0,--
0,Uruguay,Colonia Elía,--,0,--,--,SI,0,SI,SI,0
ENTRE RIOS,Uruguay,Concepción del Uruguay,0,SI,SI,SI,0,SI,SI,SI,0
0,Uruguay,Estancia San Pedro,0,0,--,--,0,0,--,0,--
0,Uruguay,Herrera,SI,0,--,--,SI,0,SI,0,--
CHUBUT,0,0,SI,SI,0,0,SI,SI,0,SI,0
CHUBUT,0,Frontera de Río Pico,--,--,0,--,--,--,0,--,--
0,Tehuelches,Gobernador Costa,--,0,SI,--,SI,0,SI,--,--
CHUBUT,Tehuelches,José de San Martín,0,--,--,--,0,0,SI,0,SI
CHUBUT,Tehuelches,0,--,--,SI,0,--,--,SI,--,SI
CHUBUT,0,Gan Gan,--,--,0,--,SI,--,0,SI,0
CHUBUT,Telsen,Telsen,0,SI,--,--,0,SI,SI,SI,SI
0,Calamuchita,Amboy,0,0,--,--,--,0,SI,0,--
0,Calamuchita,Arroyo San Antonio,--,0,--,--,SI,0,--,--,0
0,Calamuchita,Cañada del Sauce,0,0,--,--,0,0,SI,--,--
CORDOBA,0,Capilla Vieja,--,--,0,--,SI,SI,0,0,--
CORDOBA,0,0,SI,--,0,0,--,--,0,SI,--
CORDOBA,Calamuchita,El Durazno,0,0,--,--,0,--,--,--,--
0,Calamuchita,Embalse,--,0,--,SI,SI,0,--,SI,0
0,Calamuchita,La Cruz,0,0,--,--,0,0,SI,SI,--
ENTRE RIOS,Uruguay,Las Moscas,0,--,--,SI,0,--,SI,0,--
ENTRE RIOS,0,0,--,--,0,0,--,--,0,SI,--
ENTRE RIOS,Uruguay,0,--,--,--,0,SI,SI,SI,SI,0
ENTRE RIOS,Uruguay,0,--,--,--,0,--,--,SI,0,--
ENTRE RIOS,0,Santa Anita,--,--,0,SI,SI,--,0,SI,--
0,Uruguay,Villa Mantero,0,0,--,SI,0,SI,SI,SI,0
0,Uruguay,Villa San Justo,--,0,--,SI,SI,0,SI,SI,--
ENTRE RIOS,0,Villa San Marcial (Est Gobernador Urquiza),--,--,0,--,SI,SI,0,SI,--
ENTRE RIOS,0,0,--,--,0,0,--,--,0,0,--
ENTRE RIOS,Victoria,Charigüé,0,--,--,--,0,--,--,--,--
0,Victoria,Laguna del Pescado,0,0,--,--,0,0,--,--,0
ENTRE RIOS,Victoria,0,--,--,--,0,SI,--,--,0,--
ENTRE RIOS,0,0,--,--,0,0,SI,--,0,0,--
ENTRE RIOS,0,Victoria,SI,SI,0,SI,SI,SI,0,SI,0
ENTRE RIOS,0,0,SI,--,--,0,SI,--,SI,SI,0
0,Villaguay,Ingeniero Miguel Sajaroff,--,0,--,--,--,0,SI,0,--
CATAMARCA,Ambato,Los Varela,0,--,--,--,0,0,--,0,SI
CATAMARCA,0,0,--,--,0,0,SI,--,0,--,--
CATAMARCA,0,Ancasti,--,--,0,--,SI,--,0,--,0
CATAMARCA,Ancasti,0,--,--,--,0,--,--,--,0,--
CATAMARCA,0,0,--,--,0,0,--,--,0,--,--
CATAMARCA,Ancasti,La Majada,0,--,--,--,0,--,--,--,0
0,Andalgalá,Aconquija,0,0,--,--,0,0,--,--,0
0,Andalgalá,Alto De Las Juntas,--,0,--,--,--,0,--,0,--
CATAMARCA,Andalgalá,Amanao,0,--,--,--,0,0,--,0,--
CATAMARCA,0,Andalgalá,SI,--,0,SI,SI,SI,0,SI,SI
CATAMARCA,0,0,--,--,0,0,--,--,--,--,0
0,Andalgalá,Chaquiago,0,0,--,SI,0,0,--,0,SI
0,Andalgalá,Choya,--,0,--,--,--,0,--,--,--
CATAMARCA,0,0,--,--,0,0,--,--,0,SI,0
CATAMARCA,Andalgalá,0,--,--,--,0,--,--,SI,--,--
0,Andalgalá,El Potrero,0,0,--,SI,0,0,--,0,--
CATAMARCA,Andalgalá,La Aguada,0,--,--,SI,0,--,--,SI,--
CATAMARCA,Andalgalá,La Mesada,0,0,--,SI,0,--,--,--,--
0,Antofagasta de la Sierra,Antofagasta de la Sierra,--,0,--,--,SI,0,SI,--,0
CATAMARCA,Antofagasta de la Sierra,0,--,--,--,0,--,--,0,--,--
CATAMARCA,0,El Peñón,--,--,0,--,--,--,0,0,--
0,Antofagasta de la Sierra,Los Nacimientos,--,0,--,--,--,0,--,--,0
0,Belén,Barranca Larga,0,0,--,--,0,0,--,--,0
CATAMARCA,Belén,Belén,0,--,--,--,0,SI,SI,0,SI
0,Belén,Cóndor Huasi,--,0,--,--,0,0,--,--,--
CATAMARCA,Belén,0,--,--,--,0,--,--,--,--,0
CATAMARCA,0,El Durazno,--,--,0,--,--,--,0,--,SI
CATAMARCA,0,Farallón Negro,--,--,0,--,SI,--,0,--,--
CATAMARCA,0,0,--,--,0,0,SI,--,0,0,SI
0,Belén,Jacipunco,--,0,--,--,--,0,--,--,--
0,Belén,La Puntilla,0,0,--,--,0,0,--,--,0
CATAMARCA,Belén,0,--,--,--,0,--,--,--,0,--
CATAMARCA,0,Londres,--,--,0,--,SI,--,0,SI,SI
0,Belén,Los Nacimientos,--,0,--,--,SI,0,--,--,0
CATAMARCA,Belén,Puerta de Corral Quemado,0,--,--,--,0,--,--,--,--
CATAMARCA,0,Puerta de San José,--,--,0,0,--,--,0,0,SI
CATAMARCA,Belén,0,--,--,--,0,--,--,--,0,--
CATAMARCA,0,0,--,--,0,0,--,--,0,--,0
CATAMARCA,0,Balde de la Punta,--,--,0,--,--,--,0,--,0
0,Capayán,Capayán,0,0,--,--,0,0,--,--,SI
0,Capayán,Chumbicha,SI,0,--,SI,SI,0,SI,0,SI
CATAMARCA,0,Colonia del Valle,--,--,0,--,--,--,0,--,0
CATAMARCA,0,0,--,--,--,0,SI,SI,SI,SI,SI
CATAMARCA,0,Concepción,--,--,0,--,--,--,0,0,--
CATAMARCA,0,0,--,--,0,0,--,--,0,0,SI
0,Capayán,El Bañado,--,0,--,--,--,0,--,--,0
0,Capayán,Huillapima,0,0,--,SI,0,0,SI,SI,0
CATAMARCA,Capayán,Los Angeles,0,--,--,--,0,--,--,0,--
0,Capayán,Los Angeles Norte,--,0,--,--,--,0,--,--,--
CATAMARCA,Capayán,0,--,--,--,0,--,--,--,--,0
CATAMARCA,0,0,--,--,0,0,SI,SI,0,SI,0
0,Capayán,San Martín,0,0,--,--,0,0,--,--,SI
CATAMARCA,Capayán,San Pablo,0,--,--,--,0,--,--,0,--
CATAMARCA,0,0,--,--,0,0,--,--,0,--,--
CATAMARCA,0,Barrio Bancario,--,--,0,--,SI,SI,0,--,0
0,Capital,El Pantanillo,0,0,--,SI,0,0,SI,--,SI
0,Capital,San Fernando del Valle de Catamarca,SI,0,SI,SI,SI,0,SI,0,SI
0,El Alto,El Alto,0,0,--,--,0,0,--,SI,0
CATAMARCA,El Alto,Guayamba,0,--,--,--,0,--,--,--,--
CATAMARCA,0,Infanzón,--,--,0,--,--,--,0,0,--
CATAMARCA,El Alto,0,--,--,--,0,--,--,--,--,--
CATAMARCA,El Alto,Tapso,0,--,--,--,0,--,--,--,0
0,Fray Mamerto Esquiú,San José,0,0,--,--,0,0,--,--,0
0,Fray Mamerto Esquiú,Villa Las Pirquitas,--,0,--,--,SI,0,--,--,SI
0,La Paz,Casa de Piedra,0,0,--,--,0,0,--,0,--
CATAMARCA,0,El Aybal,--,--,0,--,--,--,0,--,--
CATAMARCA,0,0,--,--,0,0,--,--,0,--,0
CATAMARCA,La Paz,0,--,--,--,0,--,--,--,0,--
CATAMARCA,0,El Quimilo,--,--,0,--,--,--,0,--,--
CATAMARCA,La Paz,Esquiú,0,--,--,--,0,SI,--,--,0
0,La Paz,Icaño,0,0,--,--,SI,0,SI,--,SI
CATAMARCA,0,0,--,--,0,0,--,--,0,--,--
CATAMARCA,La Paz,0,--,--,--,0,SI,--,--,0,--
0,La Paz,Las Esquinas,0,0,--,--,0,0,--,--,--
0,La Paz,Las Palmitas,--,0,--,--,--,0,--,--,0
CATAMARCA,0,0,--,--,0,0,SI,--,0,0,--
CATAMARCA,0,Ramblones,--,--,0,--,--,--,0,0,--
CATAMARCA,0,0,SI,SI,0,SI,SI,SI,0,SI,0
CATAMARCA,La Paz,0,--,--,--,0,SI,SI,SI,SI,0
0,Paclín,Amadores,--,0,--,--,--,0,--,0,--
CATAMARCA,Paclín,El Rosario,0,--,--,--,0,--,--,--,--
CATAMARCA,Paclín,0,--,--,--,0,--,--,--,--,--
CATAMARCA,0,0,--,--,0,0,--,--,0,--,0
CATAMARCA,0,La Merced,SI,--,0,--,SI,--,0,SI,SI
ENTRE RIOS,0,0,--,--,0,0,SI,--,SI,0,--
0,Villaguay,Mojones Norte,--,0,--,--,SI,0,--,--,0
ENTRE RIOS,Villaguay,Paso de la Laguna,0,--,--,--,0,0,--,SI,0
ENTRE RIOS,Villaguay,Villa Clara,0,--,--,SI,0,SI,SI,0,SI
0,Villaguay,Villa Domínguez,0,0,--,SI,0,0,SI,0,--
ENTRE RIOS,Villaguay,0,SI,--,--,0,SI,SI,SI,SI,0
FORMOSA,0,0,--,--,0,0,--,--,0,SI,--
0,Bermejo,Guadalcazar,--,0,--,--,--,0,--,SI,--
FORMOSA,Bermejo,La Rinconada,0,--,--,--,0,--,--,0,--
FORMOSA,Bermejo,0,--,--,--,0,SI,SI,0,SI,SI
FORMOSA,0,Lamadrid,--,--,0,--,--,--,0,SI,0
0,Bermejo,Los Chiriguanos,0,0,--,--,0,--,SI,SI,--
0,Bermejo,Pozo de Maza,--,0,--,--,--,0,--,0,SI
0,Bermejo,Pozo del Mortero,0,0,--,--,0,0,--,SI,0
FORMOSA,Bermejo,Vaca Perdida,0,--,--,--,0,--,--,SI,--
FORMOSA,0,0,--,--,0,0,SI,--,0,0,--
CATAMARCA,Tinogasta,0,SI,--,--,0,SI,--,SI,--,SI
CATAMARCA,Valle Viejo,El Bañado,0,--,--,--,0,--,--,--,--
0,Valle Viejo,El Portezuelo,--,0,--,--,0,0,--,--,0
0,Valle Viejo,Huaycama,0,0,--,--,0,--,--,0,--
0,Valle Viejo,Las Tejas,--,0,--,--,SI,0,--,--,--
CATAMARCA,Valle Viejo,0,--,--,--,0,--,--,0,--,0
CATAMARCA,0,Pozo Del Mistol,--,--,0,SI,--,--,0,--,--
CATAMARCA,0,0,--,--,0,0,SI,SI,0,SI,--
CATAMARCA,Valle Viejo,0,--,--,--,0,--,--,--,0,--
0,Valle Viejo,Santa Rosa,0,0,--,SI,0,0,--,SI,--
CATAMARCA,Valle Viejo,Sumalao,0,--,--,SI,0,--,--,SI,0
CATAMARCA,Valle Viejo,0,--,--,--,0,SI,--,--,0,--
CHACO,0,Gancedo,--,--,0,SI,SI,--,0,SI,SI
0,12 de Octubre,General Capdevila,--,0,--,--,SI,0,--,--,0
CHACO,12 de Octubre,General Pinedo,0,--,--,SI,0,0,SI,SI,SI
CHACO,0,Mesón de Fierro,--,--,0,--,SI,--,0,0,--
CHACO,12 de Octubre,0,--,--,0,0,SI,--,--,0,--
CHACO,1º de Mayo,0,--,--,--,0,--,--,--,--,0
LA PAMPA,0,0,SI,SI,0,0,SI,SI,0,SI,0
LA PAMPA,Catriló,Catriló,0,SI,SI,SI,0,SI,SI,--,SI
0,Catriló,La Gloria,0,0,--,--,0,0,--,0,--
LA PAMPA,0,0,--,SI,0,SI,SI,SI,0,--,0
LA PAMPA,Catriló,0,--,SI,--,0,SI,SI,SI,SI,SI
LA PAMPA,0,0,--,--,0,0,--,SI,0,0,SI
LA PAMPA,0,Bernardo Larroude,--,--,0,SI,--,--,0,SI,SI
0,Chapaleufú,Ceballos,0,0,--,SI,0,0,SI,SI,0
0,Chapaleufú,Coronel Hilario Lagos (Est Aguas Buenas),--,0,--,--,SI,0,SI,SI,0
0,Eldorado,Santiago de Liniers,--,0,--,--,SI,0,--,0,--
MISIONES,Eldorado,Valle Hermoso,0,--,--,--,0,--,--,0,--
MISIONES,0,Villa Roulet,--,--,0,0,--,--,0,--,--
LA PAMPA,Chapaleufú,0,SI,SI,SI,0,SI,SI,SI,SI,0
LA PAMPA,Chapaleufú,Sarah,0,--,--,--,0,--,--,0,SI
0,Chapaleufú,Vértiz,0,0,--,--,0,0,SI,SI,--
LA PAMPA,0,Algarrobo del Águila,--,--,0,--,--,--,0,--,0
LA PAMPA,0,0,--,--,0,0,--,--,0,SI,SI
0,Conhelo,Conhelo,--,0,--,--,--,0,SI,0,--
0,Conhelo,Eduardo Castex,0,0,--,SI,0,0,SI,SI,SI
LA PAMPA,Conhelo,Mauricio Mayer,0,--,--,--,0,--,SI,SI,SI
0,Conhelo,Monte Nievas,--,0,--,--,0,0,SI,SI,0
LA PAMPA,Conhelo,0,--,--,--,0,--,--,--,SI,--
LA PAMPA,0,Winifreda,--,SI,0,SI,SI,SI,0,0,--
0,Curacó,Gobernador Duval,0,0,--,--,0,0,--,SI,0
LA PAMPA,Curacó,Puelches,0,--,--,--,0,--,SI,SI,SI
0,Guatraché,Alpachiri,0,0,--,SI,SI,0,SI,--,SI
CATAMARCA,Paclín,Palo Labrado,0,--,--,--,0,--,--,0,--
CATAMARCA,0,San Antonio,--,--,0,--,--,--,0,SI,SI
CATAMARCA,Paclín,0,--,--,--,0,SI,--,--,--,0
